date,day,meal_type,menu_items,total_strength,actual_attendance
2024-06-08,Saturday,Breakfast,"Masala Dosa, Sambar, Red Chutney, Upma",14172,9782
2024-06-08,Saturday,Lunch,"Dal Khichdi, Aloo Chokha, Curd, Papad",14172,7358
2024-06-08,Saturday,Snack,"Bhel Puri, Sev, Nimbu Pani",14172,5455
2024-06-08,Saturday,Dinner,"Mutter Paneer, Dal Fry, Jeera Rice, Rasgulla",14172,11572
2024-06-09,Sunday,Breakfast,"Chole Kulche, Boondi Raita, Sweet Lassi",14172,10293
2024-06-09,Sunday,Lunch,"Veg Pulao, Paneer Butter Masala, Pineapple Raita",14172,13614
2024-06-09,Sunday,Snack,"Veg Grilled Sandwich, Potato Chips, Cold Drink",14172,6619
2024-06-09,Sunday,Dinner,"SPECIAL THALI: Paneer, Dal Makhani, Naan, Rice, Sweet",14172,13237
2024-06-10,Monday,Breakfast,"Aloo Paratha, Curd, Pickle, Sweet Corn, Tea",14172,10327
2024-06-10,Monday,Lunch,"Rajma Masala, Jeera Rice, Aloo Gobhi, Roti, Boondi Raita",14172,11522
2024-06-10,Monday,Snack,"Samosa, Imli Chutney, Tea, Biscuits",14172,7483
2024-06-10,Monday,Dinner,"Mix Veg, Dal Tadka, Rice, Roti, Gulab Jamun",14172,10365
2024-06-11,Tuesday,Breakfast,"Idli, Sambar, Coconut Chutney, Vada, Fruits",14172,8865
2024-06-11,Tuesday,Lunch,"Kadi Pakoda, Steamed Rice, Bhindi Masala, Roti",14172,9502
2024-06-11,Tuesday,Snack,"Red Sauce Pasta, Cold Coffee",14172,8359
2024-06-11,Tuesday,Dinner,"Egg Curry, Aloo Matar, Rice, Sewaiyan",14172,11364
2024-06-12,Wednesday,Breakfast,"Puri Bhaji, Sooji Halwa, Chana Masala",14172,10461
2024-06-12,Wednesday,Lunch,"Chole Bhature, Sweet Lassi, Onion Salad",14172,12973
2024-06-12,Wednesday,Snack,"Bread Pakoda, Ketchup, Tea",14172,7682
2024-06-12,Wednesday,Dinner,"Veg Biryani, Mirchi Ka Salan, Mix Raita, Moong Dal Halwa",14172,13820
2024-06-13,Thursday,Breakfast,"Veg Upma, Coconut Chutney, Boiled Egg, Toast",14172,6970
2024-06-13,Thursday,Lunch,"Dal Makhani, Butter Naan, Paneer Tikka, Jeera Rice",14172,13888
2024-06-13,Thursday,Snack,"Veg Maggi, Frooti",14172,8279
2024-06-13,Thursday,Dinner,"Malai Kofta, Yellow Dal, Rice, Paratha, Ice Cream",14172,12775
2024-06-14,Friday,Breakfast,"Indori Poha, Green Chutney, Egg Bhurji, Mix Fruits",14172,10234
2024-06-14,Friday,Lunch,"Paneer Lababdar, Jeera Rice, Sambar, Roti, Curd",14172,12671
2024-06-14,Friday,Snack,"Aloo papdi chaat, Sweet & Green Chutney, Tea",14172,7504
2024-06-14,Friday,Dinner,"Aloo Capsicum, Baingan Bharta, Hariyali Dal, Rice, Fruit Custard",14172,8301
2024-06-15,Saturday,Breakfast,"Masala Dosa, Sambar, Red Chutney, Upma",14172,9575
2024-06-15,Saturday,Lunch,"Dal Khichdi, Aloo Chokha, Curd, Papad",14172,7310
2024-06-15,Saturday,Snack,"Bhel Puri, Sev, Nimbu Pani",14172,5220
2024-06-15,Saturday,Dinner,"Mutter Paneer, Dal Fry, Jeera Rice, Rasgulla",14172,11396
2024-06-16,Sunday,Breakfast,"Chole Kulche, Boondi Raita, Sweet Lassi",14172,11003
2024-06-16,Sunday,Lunch,"Veg Pulao, Paneer Butter Masala, Pineapple Raita",14172,12055
2024-06-16,Sunday,Snack,"Veg Grilled Sandwich, Potato Chips, Cold Drink",14172,7924
2024-06-16,Sunday,Dinner,"SPECIAL THALI: Paneer, Dal Makhani, Naan, Rice, Sweet",14172,12675
2024-06-17,Monday,Breakfast,"Aloo Paratha, Curd, Pickle, Sweet Corn, Tea",14172,9512
2024-06-17,Monday,Lunch,"Rajma Masala, Jeera Rice, Aloo Gobhi, Roti, Boondi Raita",14172,11293
2024-06-17,Monday,Snack,"Samosa, Imli Chutney, Tea, Biscuits",14172,7750
2024-06-17,Monday,Dinner,"Mix Veg, Dal Tadka, Rice, Roti, Gulab Jamun",14172,9727
2024-06-18,Tuesday,Breakfast,"Idli, Sambar, Coconut Chutney, Vada, Fruits",14172,9649
2024-06-18,Tuesday,Lunch,"Kadi Pakoda, Steamed Rice, Bhindi Masala, Roti",14172,9786
2024-06-18,Tuesday,Snack,"Red Sauce Pasta, Cold Coffee",14172,7829
2024-06-18,Tuesday,Dinner,"Egg Curry, Aloo Matar, Rice, Sewaiyan",14172,10947
2024-06-19,Wednesday,Breakfast,"Puri Bhaji, Sooji Halwa, Chana Masala",14172,9439
2024-06-19,Wednesday,Lunch,"Chole Bhature, Sweet Lassi, Onion Salad",14172,13888
2024-06-19,Wednesday,Snack,"Bread Pakoda, Ketchup, Tea",14172,6473
2024-06-19,Wednesday,Dinner,"Veg Biryani, Mirchi Ka Salan, Mix Raita, Moong Dal Halwa",14172,13776
2024-06-20,Thursday,Breakfast,"Veg Upma, Coconut Chutney, Boiled Egg, Toast",14172,7079
2024-06-20,Thursday,Lunch,"Dal Makhani, Butter Naan, Paneer Tikka, Jeera Rice",14172,13888
2024-06-20,Thursday,Snack,"Veg Maggi, Frooti",14172,8062
2024-06-20,Thursday,Dinner,"Malai Kofta, Yellow Dal, Rice, Paratha, Ice Cream",14172,11638
2024-06-21,Friday,Breakfast,"Indori Poha, Green Chutney, Egg Bhurji, Mix Fruits",14172,9660
2024-06-21,Friday,Lunch,"Paneer Lababdar, Jeera Rice, Sambar, Roti, Curd",14172,13833
2024-06-21,Friday,Snack,"Aloo papdi chaat, Sweet & Green Chutney, Tea",14172,6910
2024-06-21,Friday,Dinner,"Aloo Capsicum, Baingan Bharta, Hariyali Dal, Rice, Fruit Custard",14172,9245
2024-06-22,Saturday,Breakfast,"Masala Dosa, Sambar, Red Chutney, Upma",14172,10492
2024-06-22,Saturday,Lunch,"Dal Khichdi, Aloo Chokha, Curd, Papad",14172,6283
2024-06-22,Saturday,Snack,"Bhel Puri, Sev, Nimbu Pani",14172,5461
2024-06-22,Saturday,Dinner,"Mutter Paneer, Dal Fry, Jeera Rice, Rasgulla",14172,11701
2024-06-23,Sunday,Breakfast,"Chole Kulche, Boondi Raita, Sweet Lassi",14172,10684
2024-06-23,Sunday,Lunch,"Veg Pulao, Paneer Butter Masala, Pineapple Raita",14172,12030
2024-06-23,Sunday,Snack,"Veg Grilled Sandwich, Potato Chips, Cold Drink",14172,7581
2024-06-23,Sunday,Dinner,"SPECIAL THALI: Paneer, Dal Makhani, Naan, Rice, Sweet",14172,12657
2024-06-24,Monday,Breakfast,"Aloo Paratha, Curd, Pickle, Sweet Corn, Tea",14172,10194
2024-06-24,Monday,Lunch,"Rajma Masala, Jeera Rice, Aloo Gobhi, Roti, Boondi Raita",14172,11813
2024-06-24,Monday,Snack,"Samosa, Imli Chutney, Tea, Biscuits",14172,8051
2024-06-24,Monday,Dinner,"Mix Veg, Dal Tadka, Rice, Roti, Gulab Jamun",14172,9932
2024-06-25,Tuesday,Breakfast,"Idli, Sambar, Coconut Chutney, Vada, Fruits",14172,9497
2024-06-25,Tuesday,Lunch,"Kadi Pakoda, Steamed Rice, Bhindi Masala, Roti",14172,9410
2024-06-25,Tuesday,Snack,"Red Sauce Pasta, Cold Coffee",14172,8398
2024-06-25,Tuesday,Dinner,"Egg Curry, Aloo Matar, Rice, Sewaiyan",14172,10903
2024-06-26,Wednesday,Breakfast,"Puri Bhaji, Sooji Halwa, Chana Masala",14172,9404
2024-06-26,Wednesday,Lunch,"Chole Bhature, Sweet Lassi, Onion Salad",14172,13888
2024-06-26,Wednesday,Snack,"Bread Pakoda, Ketchup, Tea",14172,7392
2024-06-26,Wednesday,Dinner,"Veg Biryani, Mirchi Ka Salan, Mix Raita, Moong Dal Halwa",14172,13888
2024-06-27,Thursday,Breakfast,"Veg Upma, Coconut Chutney, Boiled Egg, Toast",14172,6792
2024-06-27,Thursday,Lunch,"Dal Makhani, Butter Naan, Paneer Tikka, Jeera Rice",14172,13888
2024-06-27,Thursday,Snack,"Veg Maggi, Frooti",14172,7831
2024-06-27,Thursday,Dinner,"Malai Kofta, Yellow Dal, Rice, Paratha, Ice Cream",14172,12765
2024-06-28,Friday,Breakfast,"Indori Poha, Green Chutney, Egg Bhurji, Mix Fruits",14172,9131
2024-06-28,Friday,Lunch,"Paneer Lababdar, Jeera Rice, Sambar, Roti, Curd",14172,13283
2024-06-28,Friday,Snack,"Aloo papdi chaat, Sweet & Green Chutney, Tea",14172,7571
2024-06-28,Friday,Dinner,"Aloo Capsicum, Baingan Bharta, Hariyali Dal, Rice, Fruit Custard",14172,8440
2024-06-29,Saturday,Breakfast,"Masala Dosa, Sambar, Red Chutney, Upma",14172,10079
2024-06-29,Saturday,Lunch,"Dal Khichdi, Aloo Chokha, Curd, Papad",14172,6798
2024-06-29,Saturday,Snack,"Bhel Puri, Sev, Nimbu Pani",14172,5476
2024-06-29,Saturday,Dinner,"Mutter Paneer, Dal Fry, Jeera Rice, Rasgulla",14172,10555
2024-06-30,Sunday,Breakfast,"Chole Kulche, Boondi Raita, Sweet Lassi",14172,10750
2024-06-30,Sunday,Lunch,"Veg Pulao, Paneer Butter Masala, Pineapple Raita",14172,13726
2024-06-30,Sunday,Snack,"Veg Grilled Sandwich, Potato Chips, Cold Drink",14172,7632
2024-06-30,Sunday,Dinner,"SPECIAL THALI: Paneer, Dal Makhani, Naan, Rice, Sweet",14172,13888
2024-07-01,Monday,Breakfast,"Aloo Paratha, Curd, Pickle, Sweet Corn, Tea",14172,9942
2024-07-01,Monday,Lunch,"Rajma Masala, Jeera Rice, Aloo Gobhi, Roti, Boondi Raita",14172,11813
2024-07-01,Monday,Snack,"Samosa, Imli Chutney, Tea, Biscuits",14172,8249
2024-07-01,Monday,Dinner,"Mix Veg, Dal Tadka, Rice, Roti, Gulab Jamun",14172,9125
2024-07-02,Tuesday,Breakfast,"Idli, Sambar, Coconut Chutney, Vada, Fruits",14172,8185
2024-07-02,Tuesday,Lunch,"Kadi Pakoda, Steamed Rice, Bhindi Masala, Roti",14172,9468
2024-07-02,Tuesday,Snack,"Red Sauce Pasta, Cold Coffee",14172,7606
2024-07-02,Tuesday,Dinner,"Egg Curry, Aloo Matar, Rice, Sewaiyan",14172,11878
2024-07-03,Wednesday,Breakfast,"Puri Bhaji, Sooji Halwa, Chana Masala",14172,10958
2024-07-03,Wednesday,Lunch,"Chole Bhature, Sweet Lassi, Onion Salad",14172,13888
2024-07-03,Wednesday,Snack,"Bread Pakoda, Ketchup, Tea",14172,6865
2024-07-03,Wednesday,Dinner,"Veg Biryani, Mirchi Ka Salan, Mix Raita, Moong Dal Halwa",14172,13593
2024-07-04,Thursday,Breakfast,"Veg Upma, Coconut Chutney, Boiled Egg, Toast",14172,7205
2024-07-04,Thursday,Lunch,"Dal Makhani, Butter Naan, Paneer Tikka, Jeera Rice",14172,13888
2024-07-04,Thursday,Snack,"Veg Maggi, Frooti",14172,7297
2024-07-04,Thursday,Dinner,"Malai Kofta, Yellow Dal, Rice, Paratha, Ice Cream",14172,12751
2024-07-05,Friday,Breakfast,"Indori Poha, Green Chutney, Egg Bhurji, Mix Fruits",14172,10027
2024-07-05,Friday,Lunch,"Paneer Lababdar, Jeera Rice, Sambar, Roti, Curd",14172,13399
2024-07-05,Friday,Snack,"Aloo papdi chaat, Sweet & Green Chutney, Tea",14172,7891
2024-07-05,Friday,Dinner,"Aloo Capsicum, Baingan Bharta, Hariyali Dal, Rice, Fruit Custard",14172,7617
2024-07-06,Saturday,Breakfast,"Masala Dosa, Sambar, Red Chutney, Upma",14172,10925
2024-07-06,Saturday,Lunch,"Dal Khichdi, Aloo Chokha, Curd, Papad",14172,6901
2024-07-06,Saturday,Snack,"Bhel Puri, Sev, Nimbu Pani",14172,6115
2024-07-06,Saturday,Dinner,"Mutter Paneer, Dal Fry, Jeera Rice, Rasgulla",14172,11173
2024-07-07,Sunday,Breakfast,"Chole Kulche, Boondi Raita, Sweet Lassi",14172,10868
2024-07-07,Sunday,Lunch,"Veg Pulao, Paneer Butter Masala, Pineapple Raita",14172,12125
2024-07-07,Sunday,Snack,"Veg Grilled Sandwich, Potato Chips, Cold Drink",14172,7319
2024-07-07,Sunday,Dinner,"SPECIAL THALI: Paneer, Dal Makhani, Naan, Rice, Sweet",14172,13888
2024-07-08,Monday,Breakfast,"Aloo Paratha, Curd, Pickle, Sweet Corn, Tea",14172,10014
2024-07-08,Monday,Lunch,"Rajma Masala, Jeera Rice, Aloo Gobhi, Roti, Boondi Raita",14172,11094
2024-07-08,Monday,Snack,"Samosa, Imli Chutney, Tea, Biscuits",14172,8011
2024-07-08,Monday,Dinner,"Mix Veg, Dal Tadka, Rice, Roti, Gulab Jamun",14172,8679
2024-07-09,Tuesday,Breakfast,"Idli, Sambar, Coconut Chutney, Vada, Fruits",14172,8067
2024-07-09,Tuesday,Lunch,"Kadi Pakoda, Steamed Rice, Bhindi Masala, Roti",14172,9615
2024-07-09,Tuesday,Snack,"Red Sauce Pasta, Cold Coffee",14172,7539
2024-07-09,Tuesday,Dinner,"Egg Curry, Aloo Matar, Rice, Sewaiyan",14172,9961
2024-07-10,Wednesday,Breakfast,"Puri Bhaji, Sooji Halwa, Chana Masala",14172,10956
2024-07-10,Wednesday,Lunch,"Chole Bhature, Sweet Lassi, Onion Salad",14172,13888
2024-07-10,Wednesday,Snack,"Bread Pakoda, Ketchup, Tea",14172,7171
2024-07-10,Wednesday,Dinner,"Veg Biryani, Mirchi Ka Salan, Mix Raita, Moong Dal Halwa",14172,12156
2024-07-11,Thursday,Breakfast,"Veg Upma, Coconut Chutney, Boiled Egg, Toast",14172,6978
2024-07-11,Thursday,Lunch,"Dal Makhani, Butter Naan, Paneer Tikka, Jeera Rice",14172,12493
2024-07-11,Thursday,Snack,"Veg Maggi, Frooti",14172,7606
2024-07-11,Thursday,Dinner,"Malai Kofta, Yellow Dal, Rice, Paratha, Ice Cream",14172,12865
2024-07-12,Friday,Breakfast,"Indori Poha, Green Chutney, Egg Bhurji, Mix Fruits",14172,8573
2024-07-12,Friday,Lunch,"Paneer Lababdar, Jeera Rice, Sambar, Roti, Curd",14172,12413
2024-07-12,Friday,Snack,"Aloo papdi chaat, Sweet & Green Chutney, Tea",14172,6785
2024-07-12,Friday,Dinner,"Aloo Capsicum, Baingan Bharta, Hariyali Dal, Rice, Fruit Custard",14172,8441
2024-07-13,Saturday,Breakfast,"Masala Dosa, Sambar, Red Chutney, Upma",14172,10440
2024-07-13,Saturday,Lunch,"Dal Khichdi, Aloo Chokha, Curd, Papad",14172,6561
2024-07-13,Saturday,Snack,"Bhel Puri, Sev, Nimbu Pani",14172,5618
2024-07-13,Saturday,Dinner,"Mutter Paneer, Dal Fry, Jeera Rice, Rasgulla",14172,10638
2024-07-14,Sunday,Breakfast,"Chole Kulche, Boondi Raita, Sweet Lassi",14172,11463
2024-07-14,Sunday,Lunch,"Veg Pulao, Paneer Butter Masala, Pineapple Raita",14172,11547
2024-07-14,Sunday,Snack,"Veg Grilled Sandwich, Potato Chips, Cold Drink",14172,6674
2024-07-14,Sunday,Dinner,"SPECIAL THALI: Paneer, Dal Makhani, Naan, Rice, Sweet",14172,13888
2024-07-15,Monday,Breakfast,"Aloo Paratha, Curd, Pickle, Sweet Corn, Tea",14172,10941
2024-07-15,Monday,Lunch,"Rajma Masala, Jeera Rice, Aloo Gobhi, Roti, Boondi Raita",14172,10726
2024-07-15,Monday,Snack,"Samosa, Imli Chutney, Tea, Biscuits",14172,7502
2024-07-15,Monday,Dinner,"Mix Veg, Dal Tadka, Rice, Roti, Gulab Jamun",14172,8951
2024-07-16,Tuesday,Breakfast,"Idli, Sambar, Coconut Chutney, Vada, Fruits",14172,8969
2024-07-16,Tuesday,Lunch,"Kadi Pakoda, Steamed Rice, Bhindi Masala, Roti",14172,10187
2024-07-16,Tuesday,Snack,"Red Sauce Pasta, Cold Coffee",14172,7647
2024-07-16,Tuesday,Dinner,"Egg Curry, Aloo Matar, Rice, Sewaiyan",14172,11006
2024-07-17,Wednesday,Breakfast,"Puri Bhaji, Sooji Halwa, Chana Masala",14172,9898
2024-07-17,Wednesday,Lunch,"Chole Bhature, Sweet Lassi, Onion Salad",14172,13554
2024-07-17,Wednesday,Snack,"Bread Pakoda, Ketchup, Tea",14172,7398
2024-07-17,Wednesday,Dinner,"Veg Biryani, Mirchi Ka Salan, Mix Raita, Moong Dal Halwa",14172,12642
2024-07-18,Thursday,Breakfast,"Veg Upma, Coconut Chutney, Boiled Egg, Toast",14172,6161
2024-07-18,Thursday,Lunch,"Dal Makhani, Butter Naan, Paneer Tikka, Jeera Rice",14172,12622
2024-07-18,Thursday,Snack,"Veg Maggi, Frooti",14172,7485
2024-07-18,Thursday,Dinner,"Malai Kofta, Yellow Dal, Rice, Paratha, Ice Cream",14172,12014
2024-07-19,Friday,Breakfast,"Indori Poha, Green Chutney, Egg Bhurji, Mix Fruits",14172,10056
2024-07-19,Friday,Lunch,"Paneer Lababdar, Jeera Rice, Sambar, Roti, Curd",14172,13888
2024-07-19,Friday,Snack,"Aloo papdi chaat, Sweet & Green Chutney, Tea",14172,7262
2024-07-19,Friday,Dinner,"Aloo Capsicum, Baingan Bharta, Hariyali Dal, Rice, Fruit Custard",14172,8062
2024-07-20,Saturday,Breakfast,"Masala Dosa, Sambar, Red Chutney, Upma",14172,11111
2024-07-20,Saturday,Lunch,"Dal Khichdi, Aloo Chokha, Curd, Papad",14172,7390
2024-07-20,Saturday,Snack,"Bhel Puri, Sev, Nimbu Pani",14172,5851
2024-07-20,Saturday,Dinner,"Mutter Paneer, Dal Fry, Jeera Rice, Rasgulla",14172,10607
2024-07-21,Sunday,Breakfast,"Chole Kulche, Boondi Raita, Sweet Lassi",14172,10066
2024-07-21,Sunday,Lunch,"Veg Pulao, Paneer Butter Masala, Pineapple Raita",14172,11949
2024-07-21,Sunday,Snack,"Veg Grilled Sandwich, Potato Chips, Cold Drink",14172,7959
2024-07-21,Sunday,Dinner,"SPECIAL THALI: Paneer, Dal Makhani, Naan, Rice, Sweet",14172,13888
2024-07-22,Monday,Breakfast,"Aloo Paratha, Curd, Pickle, Sweet Corn, Tea",14172,10202
2024-07-22,Monday,Lunch,"Rajma Masala, Jeera Rice, Aloo Gobhi, Roti, Boondi Raita",14172,12199
2024-07-22,Monday,Snack,"Samosa, Imli Chutney, Tea, Biscuits",14172,8762
2024-07-22,Monday,Dinner,"Mix Veg, Dal Tadka, Rice, Roti, Gulab Jamun",14172,10363
2024-07-23,Tuesday,Breakfast,"Idli, Sambar, Coconut Chutney, Vada, Fruits",14172,9288
2024-07-23,Tuesday,Lunch,"Kadi Pakoda, Steamed Rice, Bhindi Masala, Roti",14172,10385
2024-07-23,Tuesday,Snack,"Red Sauce Pasta, Cold Coffee",14172,8371
2024-07-23,Tuesday,Dinner,"Egg Curry, Aloo Matar, Rice, Sewaiyan",14172,11074
2024-07-24,Wednesday,Breakfast,"Puri Bhaji, Sooji Halwa, Chana Masala",14172,9397
2024-07-24,Wednesday,Lunch,"Chole Bhature, Sweet Lassi, Onion Salad",14172,13888
2024-07-24,Wednesday,Snack,"Bread Pakoda, Ketchup, Tea",14172,7569
2024-07-24,Wednesday,Dinner,"Veg Biryani, Mirchi Ka Salan, Mix Raita, Moong Dal Halwa",14172,12070
2024-07-25,Thursday,Breakfast,"Veg Upma, Coconut Chutney, Boiled Egg, Toast",14172,7194
2024-07-25,Thursday,Lunch,"Dal Makhani, Butter Naan, Paneer Tikka, Jeera Rice",14172,13888
2024-07-25,Thursday,Snack,"Veg Maggi, Frooti",14172,7408
2024-07-25,Thursday,Dinner,"Malai Kofta, Yellow Dal, Rice, Paratha, Ice Cream",14172,12905
2024-07-26,Friday,Breakfast,"Indori Poha, Green Chutney, Egg Bhurji, Mix Fruits",14172,9522
2024-07-26,Friday,Lunch,"Paneer Lababdar, Jeera Rice, Sambar, Roti, Curd",14172,12751
2024-07-26,Friday,Snack,"Aloo papdi chaat, Sweet & Green Chutney, Tea",14172,7453
2024-07-26,Friday,Dinner,"Aloo Capsicum, Baingan Bharta, Hariyali Dal, Rice, Fruit Custard",14172,7836
2024-07-27,Saturday,Breakfast,"Masala Dosa, Sambar, Red Chutney, Upma",14172,10077
2024-07-27,Saturday,Lunch,"Dal Khichdi, Aloo Chokha, Curd, Papad",14172,7235
2024-07-27,Saturday,Snack,"Bhel Puri, Sev, Nimbu Pani",14172,5901
2024-07-27,Saturday,Dinner,"Mutter Paneer, Dal Fry, Jeera Rice, Rasgulla",14172,12176
2024-07-28,Sunday,Breakfast,"Chole Kulche, Boondi Raita, Sweet Lassi",14172,9686
2024-07-28,Sunday,Lunch,"Veg Pulao, Paneer Butter Masala, Pineapple Raita",14172,12512
2024-07-28,Sunday,Snack,"Veg Grilled Sandwich, Potato Chips, Cold Drink",14172,7425
2024-07-28,Sunday,Dinner,"SPECIAL THALI: Paneer, Dal Makhani, Naan, Rice, Sweet",14172,13530
2024-07-29,Monday,Breakfast,"Aloo Paratha, Curd, Pickle, Sweet Corn, Tea",14172,9534
2024-07-29,Monday,Lunch,"Rajma Masala, Jeera Rice, Aloo Gobhi, Roti, Boondi Raita",14172,10964
2024-07-29,Monday,Snack,"Samosa, Imli Chutney, Tea, Biscuits",14172,8241
2024-07-29,Monday,Dinner,"Mix Veg, Dal Tadka, Rice, Roti, Gulab Jamun",14172,9182
2024-07-30,Tuesday,Breakfast,"Idli, Sambar, Coconut Chutney, Vada, Fruits",14172,9513
2024-07-30,Tuesday,Lunch,"Kadi Pakoda, Steamed Rice, Bhindi Masala, Roti",14172,9029
2024-07-30,Tuesday,Snack,"Red Sauce Pasta, Cold Coffee",14172,7480
2024-07-30,Tuesday,Dinner,"Egg Curry, Aloo Matar, Rice, Sewaiyan",14172,10933
2024-07-31,Wednesday,Breakfast,"Puri Bhaji, Sooji Halwa, Chana Masala",14172,9885
2024-07-31,Wednesday,Lunch,"Chole Bhature, Sweet Lassi, Onion Salad",14172,13888
2024-07-31,Wednesday,Snack,"Bread Pakoda, Ketchup, Tea",14172,6850
2024-07-31,Wednesday,Dinner,"Veg Biryani, Mirchi Ka Salan, Mix Raita, Moong Dal Halwa",14172,12590
2024-08-01,Thursday,Breakfast,"Veg Upma, Coconut Chutney, Boiled Egg, Toast",14172,7189
2024-08-01,Thursday,Lunch,"Dal Makhani, Butter Naan, Paneer Tikka, Jeera Rice",14172,13249
2024-08-01,Thursday,Snack,"Veg Maggi, Frooti",14172,7943
2024-08-01,Thursday,Dinner,"Malai Kofta, Yellow Dal, Rice, Paratha, Ice Cream",14172,12237
2024-08-02,Friday,Breakfast,"Indori Poha, Green Chutney, Egg Bhurji, Mix Fruits",14172,10148
2024-08-02,Friday,Lunch,"Paneer Lababdar, Jeera Rice, Sambar, Roti, Curd",14172,13346
2024-08-02,Friday,Snack,"Aloo papdi chaat, Sweet & Green Chutney, Tea",14172,7964
2024-08-02,Friday,Dinner,"Aloo Capsicum, Baingan Bharta, Hariyali Dal, Rice, Fruit Custard",14172,7729
2024-08-03,Saturday,Breakfast,"Masala Dosa, Sambar, Red Chutney, Upma",14172,9339
2024-08-03,Saturday,Lunch,"Dal Khichdi, Aloo Chokha, Curd, Papad",14172,6510
2024-08-03,Saturday,Snack,"Bhel Puri, Sev, Nimbu Pani",14172,6112
2024-08-03,Saturday,Dinner,"Mutter Paneer, Dal Fry, Jeera Rice, Rasgulla",14172,11468
2024-08-04,Sunday,Breakfast,"Chole Kulche, Boondi Raita, Sweet Lassi",14172,11529
2024-08-04,Sunday,Lunch,"Veg Pulao, Paneer Butter Masala, Pineapple Raita",14172,12272
2024-08-04,Sunday,Snack,"Veg Grilled Sandwich, Potato Chips, Cold Drink",14172,7433
2024-08-04,Sunday,Dinner,"SPECIAL THALI: Paneer, Dal Makhani, Naan, Rice, Sweet",14172,13410
2024-08-05,Monday,Breakfast,"Aloo Paratha, Curd, Pickle, Sweet Corn, Tea",14172,9978
2024-08-05,Monday,Lunch,"Rajma Masala, Jeera Rice, Aloo Gobhi, Roti, Boondi Raita",14172,12173
2024-08-05,Monday,Snack,"Samosa, Imli Chutney, Tea, Biscuits",14172,7309
2024-08-05,Monday,Dinner,"Mix Veg, Dal Tadka, Rice, Roti, Gulab Jamun",14172,9365
2024-08-06,Tuesday,Breakfast,"Idli, Sambar, Coconut Chutney, Vada, Fruits",14172,8228
2024-08-06,Tuesday,Lunch,"Kadi Pakoda, Steamed Rice, Bhindi Masala, Roti",14172,10216
2024-08-06,Tuesday,Snack,"Red Sauce Pasta, Cold Coffee",14172,8470
2024-08-06,Tuesday,Dinner,"Egg Curry, Aloo Matar, Rice, Sewaiyan",14172,11536
2024-08-07,Wednesday,Breakfast,"Puri Bhaji, Sooji Halwa, Chana Masala",14172,9296
2024-08-07,Wednesday,Lunch,"Chole Bhature, Sweet Lassi, Onion Salad",14172,13207
2024-08-07,Wednesday,Snack,"Bread Pakoda, Ketchup, Tea",14172,7134
2024-08-07,Wednesday,Dinner,"Veg Biryani, Mirchi Ka Salan, Mix Raita, Moong Dal Halwa",14172,12889
2024-08-08,Thursday,Breakfast,"Veg Upma, Coconut Chutney, Boiled Egg, Toast",14172,6871
2024-08-08,Thursday,Lunch,"Dal Makhani, Butter Naan, Paneer Tikka, Jeera Rice",14172,13888
2024-08-08,Thursday,Snack,"Veg Maggi, Frooti",14172,8643
2024-08-08,Thursday,Dinner,"Malai Kofta, Yellow Dal, Rice, Paratha, Ice Cream",14172,11336
2024-08-09,Friday,Breakfast,"Indori Poha, Green Chutney, Egg Bhurji, Mix Fruits",14172,8848
2024-08-09,Friday,Lunch,"Paneer Lababdar, Jeera Rice, Sambar, Roti, Curd",14172,13099
2024-08-09,Friday,Snack,"Aloo papdi chaat, Sweet & Green Chutney, Tea",14172,7834
2024-08-09,Friday,Dinner,"Aloo Capsicum, Baingan Bharta, Hariyali Dal, Rice, Fruit Custard",14172,8046
2024-08-10,Saturday,Breakfast,"Masala Dosa, Sambar, Red Chutney, Upma",14172,10656
2024-08-10,Saturday,Lunch,"Dal Khichdi, Aloo Chokha, Curd, Papad",14172,7020
2024-08-10,Saturday,Snack,"Bhel Puri, Sev, Nimbu Pani",14172,5792
2024-08-10,Saturday,Dinner,"Mutter Paneer, Dal Fry, Jeera Rice, Rasgulla",14172,10950
2024-08-11,Sunday,Breakfast,"Chole Kulche, Boondi Raita, Sweet Lassi",14172,11244
2024-08-11,Sunday,Lunch,"Veg Pulao, Paneer Butter Masala, Pineapple Raita",14172,11771
2024-08-11,Sunday,Snack,"Veg Grilled Sandwich, Potato Chips, Cold Drink",14172,8066
2024-08-11,Sunday,Dinner,"SPECIAL THALI: Paneer, Dal Makhani, Naan, Rice, Sweet",14172,12524
2024-08-12,Monday,Breakfast,"Aloo Paratha, Curd, Pickle, Sweet Corn, Tea",14172,9523
2024-08-12,Monday,Lunch,"Rajma Masala, Jeera Rice, Aloo Gobhi, Roti, Boondi Raita",14172,10997
2024-08-12,Monday,Snack,"Samosa, Imli Chutney, Tea, Biscuits",14172,7416
2024-08-12,Monday,Dinner,"Mix Veg, Dal Tadka, Rice, Roti, Gulab Jamun",14172,9919
2024-08-13,Tuesday,Breakfast,"Idli, Sambar, Coconut Chutney, Vada, Fruits",14172,9653
2024-08-13,Tuesday,Lunch,"Kadi Pakoda, Steamed Rice, Bhindi Masala, Roti",14172,9579
2024-08-13,Tuesday,Snack,"Red Sauce Pasta, Cold Coffee",14172,7581
2024-08-13,Tuesday,Dinner,"Egg Curry, Aloo Matar, Rice, Sewaiyan",14172,11732
