date,day,meal_type,total_strength,actual_attendance
2023-07-09,Sunday,lunch,14172,7787
2023-07-09,Sunday,snacks,14172,3369
2023-07-09,Sunday,dinner,14172,6034
2023-07-10,Monday,breakfast,14172,8961
2023-07-10,Monday,lunch,14172,11634
2023-07-10,Monday,snacks,14172,5742
2023-07-10,Monday,dinner,14172,10522
2023-07-11,Tuesday,breakfast,14172,9069
2023-07-11,Tuesday,lunch,14172,9429
2023-07-11,Tuesday,snacks,14172,5809
2023-07-11,Tuesday,dinner,14172,10785
2023-07-12,Wednesday,breakfast,14172,6666
2023-07-12,Wednesday,lunch,14172,9266
2023-07-12,Wednesday,snacks,14172,6016
2023-07-12,Wednesday,dinner,14172,8667
2023-07-13,Thursday,breakfast,14172,8506
2023-07-13,Thursday,lunch,14172,11299
2023-07-13,Thursday,snacks,14172,4908
2023-07-13,Thursday,dinner,14172,10816
2023-07-14,Friday,breakfast,14172,7231
2023-07-14,Friday,lunch,14172,10954
2023-07-14,Friday,snacks,14172,4846
2023-07-14,Friday,dinner,14172,9270
2023-07-15,Saturday,breakfast,14172,5585
2023-07-15,Saturday,lunch,14172,8119
2023-07-15,Saturday,snacks,14172,2975
2023-07-15,Saturday,dinner,14172,6833
2023-07-16,Sunday,breakfast,14172,4236
2023-07-16,Sunday,lunch,14172,5790
2023-07-16,Sunday,snacks,14172,2447
2023-07-16,Sunday,dinner,14172,6308
2023-07-17,Monday,breakfast,14172,8105
2023-07-17,Monday,lunch,14172,11879
2023-07-17,Monday,snacks,14172,4711
2023-07-17,Monday,dinner,14172,9809
2023-07-18,Tuesday,breakfast,14172,7315
2023-07-18,Tuesday,lunch,14172,11943
2023-07-18,Tuesday,snacks,14172,6545
2023-07-18,Tuesday,dinner,14172,9966
2023-07-19,Wednesday,breakfast,14172,8660
2023-07-19,Wednesday,lunch,14172,11372
2023-07-19,Wednesday,snacks,14172,7029
2023-07-19,Wednesday,dinner,14172,11242
2023-07-20,Thursday,breakfast,14172,8805
2023-07-20,Thursday,lunch,14172,11565
2023-07-20,Thursday,snacks,14172,5555
2023-07-20,Thursday,dinner,14172,10964
2023-07-21,Friday,breakfast,14172,8904
2023-07-21,Friday,lunch,14172,9449
2023-07-21,Friday,snacks,14172,5295
2023-07-21,Friday,dinner,14172,10964
2023-07-22,Saturday,breakfast,14172,4337
2023-07-22,Saturday,lunch,14172,7651
2023-07-22,Saturday,snacks,14172,4173
2023-07-22,Saturday,dinner,14172,6082
2023-07-23,Sunday,breakfast,14172,5229
2023-07-23,Sunday,lunch,14172,6539
2023-07-23,Sunday,snacks,14172,2958
2023-07-23,Sunday,dinner,14172,6075
2023-07-24,Monday,breakfast,14172,6929
2023-07-24,Monday,lunch,14172,11187
2023-07-24,Monday,snacks,14172,4315
2023-07-24,Monday,dinner,14172,8720
2023-07-25,Tuesday,breakfast,14172,8766
2023-07-25,Tuesday,lunch,14172,11974
2023-07-25,Tuesday,snacks,14172,5311
2023-07-25,Tuesday,dinner,14172,8579
2023-07-26,Wednesday,breakfast,14172,8952
2023-07-26,Wednesday,lunch,14172,9887
2023-07-26,Wednesday,snacks,14172,6901
2023-07-26,Wednesday,dinner,14172,10045
2023-07-27,Thursday,breakfast,14172,6779
2023-07-27,Thursday,lunch,14172,9959
2023-07-27,Thursday,snacks,14172,5397
2023-07-27,Thursday,dinner,14172,10892
2023-07-28,Friday,breakfast,14172,9108
2023-07-28,Friday,lunch,14172,11435
2023-07-28,Friday,snacks,14172,5566
2023-07-28,Friday,dinner,14172,10162
2023-07-29,Saturday,breakfast,14172,3728
2023-07-29,Saturday,lunch,14172,7879
2023-07-29,Saturday,snacks,14172,4012
2023-07-29,Saturday,dinner,14172,7211
2023-07-30,Sunday,breakfast,14172,4066
2023-07-30,Sunday,lunch,14172,7520
2023-07-30,Sunday,snacks,14172,4630
2023-07-30,Sunday,dinner,14172,7842
2023-07-31,Monday,breakfast,14172,6679
2023-07-31,Monday,lunch,14172,9374
2023-07-31,Monday,snacks,14172,6007
2023-07-31,Monday,dinner,14172,11284
2023-08-01,Tuesday,breakfast,14172,7109
2023-08-01,Tuesday,lunch,14172,10422
2023-08-01,Tuesday,snacks,14172,4533
2023-08-01,Tuesday,dinner,14172,10366
2023-08-02,Wednesday,breakfast,14172,8060
2023-08-02,Wednesday,lunch,14172,11821
2023-08-02,Wednesday,snacks,14172,4728
2023-08-02,Wednesday,dinner,14172,10059
2023-08-03,Thursday,breakfast,14172,7886
2023-08-03,Thursday,lunch,14172,11159
2023-08-03,Thursday,snacks,14172,5255
2023-08-03,Thursday,dinner,14172,8546
2023-08-04,Friday,breakfast,14172,8197
2023-08-04,Friday,lunch,14172,9358
2023-08-04,Friday,snacks,14172,4317
2023-08-04,Friday,dinner,14172,9573
2023-08-05,Saturday,breakfast,14172,5155
2023-08-05,Saturday,lunch,14172,6376
2023-08-05,Saturday,snacks,14172,4240
2023-08-05,Saturday,dinner,14172,5838
2023-08-06,Sunday,breakfast,14172,4966
2023-08-06,Sunday,lunch,14172,5993
2023-08-06,Sunday,snacks,14172,3347
2023-08-06,Sunday,dinner,14172,6505
2023-08-07,Monday,breakfast,14172,7461
2023-08-07,Monday,lunch,14172,11356
2023-08-07,Monday,snacks,14172,6995
2023-08-07,Monday,dinner,14172,10040
2023-08-08,Tuesday,breakfast,14172,6560
2023-08-08,Tuesday,lunch,14172,10953
2023-08-08,Tuesday,snacks,14172,4745
2023-08-08,Tuesday,dinner,14172,10091
2023-08-09,Wednesday,breakfast,14172,7125
2023-08-09,Wednesday,lunch,14172,10336
2023-08-09,Wednesday,snacks,14172,6644
2023-08-09,Wednesday,dinner,14172,9888
2023-08-10,Thursday,breakfast,14172,8306
2023-08-10,Thursday,lunch,14172,9624
2023-08-10,Thursday,snacks,14172,4277
2023-08-10,Thursday,dinner,14172,10059
2023-08-11,Friday,breakfast,14172,8463
2023-08-11,Friday,lunch,14172,11409
2023-08-11,Friday,snacks,14172,5286
2023-08-11,Friday,dinner,14172,10932
2023-08-12,Saturday,breakfast,14172,5856
2023-08-12,Saturday,lunch,14172,8256
2023-08-12,Saturday,snacks,14172,2764
2023-08-12,Saturday,dinner,14172,5800
2023-08-13,Sunday,breakfast,14172,5036
2023-08-13,Sunday,lunch,14172,5687
2023-08-13,Sunday,snacks,14172,4108
2023-08-13,Sunday,dinner,14172,5948
2023-08-14,Monday,breakfast,14172,8606
2023-08-14,Monday,lunch,14172,11011
2023-08-14,Monday,snacks,14172,4717
2023-08-14,Monday,dinner,14172,9064
2023-08-15,Tuesday,breakfast,14172,8349
2023-08-15,Tuesday,lunch,14172,9948
2023-08-15,Tuesday,snacks,14172,5823
2023-08-15,Tuesday,dinner,14172,9407
2023-08-16,Wednesday,breakfast,14172,7033
2023-08-16,Wednesday,lunch,14172,9929
2023-08-16,Wednesday,snacks,14172,4546
2023-08-16,Wednesday,dinner,14172,9781
2023-08-17,Thursday,breakfast,14172,8991
2023-08-17,Thursday,lunch,14172,10055
2023-08-17,Thursday,snacks,14172,5396
2023-08-17,Thursday,dinner,14172,10750
2023-08-18,Friday,breakfast,14172,8704
2023-08-18,Friday,lunch,14172,11882
2023-08-18,Friday,snacks,14172,6817
2023-08-18,Friday,dinner,14172,9080
2023-08-19,Saturday,breakfast,14172,5312
2023-08-19,Saturday,lunch,14172,7661
2023-08-19,Saturday,snacks,14172,2690
2023-08-19,Saturday,dinner,14172,7209
2023-08-20,Sunday,breakfast,14172,6013
2023-08-20,Sunday,lunch,14172,7371
2023-08-20,Sunday,snacks,14172,3810
2023-08-20,Sunday,dinner,14172,6696
2023-08-21,Monday,breakfast,14172,9169
2023-08-21,Monday,lunch,14172,10200
2023-08-21,Monday,snacks,14172,6241
2023-08-21,Monday,dinner,14172,10279
2023-08-22,Tuesday,breakfast,14172,8776
2023-08-22,Tuesday,lunch,14172,10746
2023-08-22,Tuesday,snacks,14172,6371
2023-08-22,Tuesday,dinner,14172,10305
2023-08-23,Wednesday,breakfast,14172,8046
2023-08-23,Wednesday,lunch,14172,9252
2023-08-23,Wednesday,snacks,14172,5921
2023-08-23,Wednesday,dinner,14172,8956
2023-08-24,Thursday,breakfast,14172,7154
2023-08-24,Thursday,lunch,14172,9401
2023-08-24,Thursday,snacks,14172,6345
2023-08-24,Thursday,dinner,14172,9898
2023-08-25,Friday,breakfast,14172,6936
2023-08-25,Friday,lunch,14172,11450
2023-08-25,Friday,snacks,14172,7015
2023-08-25,Friday,dinner,14172,10857
2023-08-26,Saturday,breakfast,14172,5103
2023-08-26,Saturday,lunch,14172,6538
2023-08-26,Saturday,snacks,14172,3818
2023-08-26,Saturday,dinner,14172,6733
2023-08-27,Sunday,breakfast,14172,4331
2023-08-27,Sunday,lunch,14172,7121
2023-08-27,Sunday,snacks,14172,3602
2023-08-27,Sunday,dinner,14172,5475
2023-08-28,Monday,breakfast,14172,8496
2023-08-28,Monday,lunch,14172,9313
2023-08-28,Monday,snacks,14172,4604
2023-08-28,Monday,dinner,14172,11161
2023-08-29,Tuesday,breakfast,14172,8499
2023-08-29,Tuesday,lunch,14172,11185
2023-08-29,Tuesday,snacks,14172,5938
2023-08-29,Tuesday,dinner,14172,8902
2023-08-30,Wednesday,breakfast,14172,7388
2023-08-30,Wednesday,lunch,14172,9297
2023-08-30,Wednesday,snacks,14172,4775
2023-08-30,Wednesday,dinner,14172,9687
2023-08-31,Thursday,breakfast,14172,7916
2023-08-31,Thursday,lunch,14172,9684
2023-08-31,Thursday,snacks,14172,5591
2023-08-31,Thursday,dinner,14172,8759
2023-09-01,Friday,breakfast,14172,8390
2023-09-01,Friday,lunch,14172,10139
2023-09-01,Friday,snacks,14172,5361
2023-09-01,Friday,dinner,14172,9322
2023-09-02,Saturday,breakfast,14172,3811
2023-09-02,Saturday,lunch,14172,6984
2023-09-02,Saturday,snacks,14172,4314
2023-09-02,Saturday,dinner,14172,7176
2023-09-03,Sunday,breakfast,14172,4463
2023-09-03,Sunday,lunch,14172,5856
2023-09-03,Sunday,snacks,14172,4998
2023-09-03,Sunday,dinner,14172,5754
2023-09-04,Monday,breakfast,14172,7881
2023-09-04,Monday,lunch,14172,11175
2023-09-04,Monday,snacks,14172,6053
2023-09-04,Monday,dinner,14172,8908
2023-09-05,Tuesday,breakfast,14172,6822
2023-09-05,Tuesday,lunch,14172,11743
2023-09-05,Tuesday,snacks,14172,4617
2023-09-05,Tuesday,dinner,14172,11259
2023-09-06,Wednesday,breakfast,14172,7851
2023-09-06,Wednesday,lunch,14172,9491
2023-09-06,Wednesday,snacks,14172,6172
2023-09-06,Wednesday,dinner,14172,10673
2023-09-07,Thursday,breakfast,14172,7158
2023-09-07,Thursday,lunch,14172,11463
2023-09-07,Thursday,snacks,14172,6092
2023-09-07,Thursday,dinner,14172,8933
2023-09-08,Friday,breakfast,14172,7627
2023-09-08,Friday,lunch,14172,12017
2023-09-08,Friday,snacks,14172,5037
2023-09-08,Friday,dinner,14172,9199
2023-09-09,Saturday,breakfast,14172,6186
2023-09-09,Saturday,lunch,14172,7517
2023-09-09,Saturday,snacks,14172,4139
2023-09-09,Saturday,dinner,14172,6629
2023-09-10,Sunday,breakfast,14172,5688
2023-09-10,Sunday,lunch,14172,6526
2023-09-10,Sunday,snacks,14172,3886
2023-09-10,Sunday,dinner,14172,7201
2023-09-11,Monday,breakfast,14172,6923
2023-09-11,Monday,lunch,14172,10443
2023-09-11,Monday,snacks,14172,5565
2023-09-11,Monday,dinner,14172,9556
2023-09-12,Tuesday,breakfast,14172,7810
2023-09-12,Tuesday,lunch,14172,10786
2023-09-12,Tuesday,snacks,14172,5298
2023-09-12,Tuesday,dinner,14172,11085
2023-09-13,Wednesday,breakfast,14172,6506
2023-09-13,Wednesday,lunch,14172,10460
2023-09-13,Wednesday,snacks,14172,6344
2023-09-13,Wednesday,dinner,14172,8917
2023-09-14,Thursday,breakfast,14172,7267
2023-09-14,Thursday,lunch,14172,11106
2023-09-14,Thursday,snacks,14172,4993
2023-09-14,Thursday,dinner,14172,10819
2023-09-15,Friday,breakfast,14172,6743
2023-09-15,Friday,lunch,14172,10480
2023-09-15,Friday,snacks,14172,6639
2023-09-15,Friday,dinner,14172,8719
2023-09-16,Saturday,breakfast,14172,5465
2023-09-16,Saturday,lunch,14172,5582
2023-09-16,Saturday,snacks,14172,3870
2023-09-16,Saturday,dinner,14172,6870
2023-09-17,Sunday,breakfast,14172,4536
2023-09-17,Sunday,lunch,14172,7510
2023-09-17,Sunday,snacks,14172,4532
2023-09-17,Sunday,dinner,14172,7132
2023-09-18,Monday,breakfast,14172,7039
2023-09-18,Monday,lunch,14172,11594
2023-09-18,Monday,snacks,14172,6144
2023-09-18,Monday,dinner,14172,8841
2023-09-19,Tuesday,breakfast,14172,8464
2023-09-19,Tuesday,lunch,14172,11693
2023-09-19,Tuesday,snacks,14172,6344
2023-09-19,Tuesday,dinner,14172,9478
2023-09-20,Wednesday,breakfast,14172,8584
2023-09-20,Wednesday,lunch,14172,11674
2023-09-20,Wednesday,snacks,14172,4963
2023-09-20,Wednesday,dinner,14172,9514
2023-09-21,Thursday,breakfast,14172,6566
2023-09-21,Thursday,lunch,14172,9784
2023-09-21,Thursday,snacks,14172,6720
2023-09-21,Thursday,dinner,14172,8566
2023-09-22,Friday,breakfast,14172,7023
2023-09-22,Friday,lunch,14172,11319
2023-09-22,Friday,snacks,14172,5942
2023-09-22,Friday,dinner,14172,9666
2023-09-23,Saturday,breakfast,14172,4417
2023-09-23,Saturday,lunch,14172,7656
2023-09-23,Saturday,snacks,14172,4210
2023-09-23,Saturday,dinner,14172,5614
2023-09-24,Sunday,breakfast,14172,4343
2023-09-24,Sunday,lunch,14172,7979
2023-09-24,Sunday,snacks,14172,2997
2023-09-24,Sunday,dinner,14172,5714
2023-09-25,Monday,breakfast,14172,6632
2023-09-25,Monday,lunch,14172,11923
2023-09-25,Monday,snacks,14172,4671
2023-09-25,Monday,dinner,14172,9188
2023-09-26,Tuesday,breakfast,14172,6446
2023-09-26,Tuesday,lunch,14172,11403
2023-09-26,Tuesday,snacks,14172,6744
2023-09-26,Tuesday,dinner,14172,10998
2023-09-27,Wednesday,breakfast,14172,7863
2023-09-27,Wednesday,lunch,14172,11043
2023-09-27,Wednesday,snacks,14172,5576
2023-09-27,Wednesday,dinner,14172,10979
2023-09-28,Thursday,breakfast,14172,9056
2023-09-28,Thursday,lunch,14172,9856
2023-09-28,Thursday,snacks,14172,6203
2023-09-28,Thursday,dinner,14172,9560
2023-09-29,Friday,breakfast,14172,6892
2023-09-29,Friday,lunch,14172,9686
2023-09-29,Friday,snacks,14172,5325
2023-09-29,Friday,dinner,14172,9935
2023-09-30,Saturday,breakfast,14172,3943
2023-09-30,Saturday,lunch,14172,6104
2023-09-30,Saturday,snacks,14172,4010
2023-09-30,Saturday,dinner,14172,6240
2023-10-01,Sunday,breakfast,14172,4331
2023-10-01,Sunday,lunch,14172,5522
2023-10-01,Sunday,snacks,14172,3801
2023-10-01,Sunday,dinner,14172,7265
2023-10-02,Monday,breakfast,14172,7500
2023-10-02,Monday,lunch,14172,11488
2023-10-02,Monday,snacks,14172,7043
2023-10-02,Monday,dinner,14172,9854
2023-10-03,Tuesday,breakfast,14172,8997
2023-10-03,Tuesday,lunch,14172,11160
2023-10-03,Tuesday,snacks,14172,7021
2023-10-03,Tuesday,dinner,14172,8846
2023-10-04,Wednesday,breakfast,14172,7205
2023-10-04,Wednesday,lunch,14172,11342
2023-10-04,Wednesday,snacks,14172,4320
2023-10-04,Wednesday,dinner,14172,11220
2023-10-05,Thursday,breakfast,14172,8585
2023-10-05,Thursday,lunch,14172,11052
2023-10-05,Thursday,snacks,14172,5553
2023-10-05,Thursday,dinner,14172,11025
2023-10-06,Friday,breakfast,14172,6798
2023-10-06,Friday,lunch,14172,10675
2023-10-06,Friday,snacks,14172,5704
2023-10-06,Friday,dinner,14172,10826
2023-10-07,Saturday,breakfast,14172,4797
2023-10-07,Saturday,lunch,14172,5499
2023-10-07,Saturday,snacks,14172,4733
2023-10-07,Saturday,dinner,14172,5171
2023-10-08,Sunday,breakfast,14172,4660
2023-10-08,Sunday,lunch,14172,6941
2023-10-08,Sunday,snacks,14172,2910
2023-10-08,Sunday,dinner,14172,6848
2023-10-09,Monday,breakfast,14172,7732
2023-10-09,Monday,lunch,14172,9604
2023-10-09,Monday,snacks,14172,5211
2023-10-09,Monday,dinner,14172,11289
2023-10-10,Tuesday,breakfast,14172,7439
2023-10-10,Tuesday,lunch,14172,9913
2023-10-10,Tuesday,snacks,14172,5063
2023-10-10,Tuesday,dinner,14172,11165
2023-10-11,Wednesday,breakfast,14172,7240
2023-10-11,Wednesday,lunch,14172,11336
2023-10-11,Wednesday,snacks,14172,5259
2023-10-11,Wednesday,dinner,14172,11313
2023-10-12,Thursday,breakfast,14172,6789
2023-10-12,Thursday,lunch,14172,11367
2023-10-12,Thursday,snacks,14172,5970
2023-10-12,Thursday,dinner,14172,9446
2023-10-13,Friday,breakfast,14172,7723
2023-10-13,Friday,lunch,14172,9529
2023-10-13,Friday,snacks,14172,6227
2023-10-13,Friday,dinner,14172,10853
2023-10-14,Saturday,breakfast,14172,4222
2023-10-14,Saturday,lunch,14172,6979
2023-10-14,Saturday,snacks,14172,3162
2023-10-14,Saturday,dinner,14172,5126
2023-10-15,Sunday,breakfast,14172,4439
2023-10-15,Sunday,lunch,14172,6152
2023-10-15,Sunday,snacks,14172,4805
2023-10-15,Sunday,dinner,14172,5176
2023-10-16,Monday,breakfast,14172,7146
2023-10-16,Monday,lunch,14172,9922
2023-10-16,Monday,snacks,14172,4741
2023-10-16,Monday,dinner,14172,11082
2023-10-17,Tuesday,breakfast,14172,6696
2023-10-17,Tuesday,lunch,14172,9356
2023-10-17,Tuesday,snacks,14172,6427
2023-10-17,Tuesday,dinner,14172,10663
2023-10-18,Wednesday,breakfast,14172,6908
2023-10-18,Wednesday,lunch,14172,9642
2023-10-18,Wednesday,snacks,14172,6197
2023-10-18,Wednesday,dinner,14172,8705
2023-10-19,Thursday,breakfast,14172,8866
2023-10-19,Thursday,lunch,14172,10249
2023-10-19,Thursday,snacks,14172,6217
2023-10-19,Thursday,dinner,14172,9892
2023-10-20,Friday,breakfast,14172,6893
2023-10-20,Friday,lunch,14172,12036
2023-10-20,Friday,snacks,14172,6586
2023-10-20,Friday,dinner,14172,9031
2023-10-21,Saturday,breakfast,14172,4728
2023-10-21,Saturday,lunch,14172,8123
2023-10-21,Saturday,snacks,14172,3917
2023-10-21,Saturday,dinner,14172,5593
2023-10-22,Sunday,breakfast,14172,6030
2023-10-22,Sunday,lunch,14172,7536
2023-10-22,Sunday,snacks,14172,2854
2023-10-22,Sunday,dinner,14172,5749
2023-10-23,Monday,breakfast,14172,7835
2023-10-23,Monday,lunch,14172,10812
2023-10-23,Monday,snacks,14172,4619
2023-10-23,Monday,dinner,14172,11089
2023-10-24,Tuesday,breakfast,14172,7093
2023-10-24,Tuesday,lunch,14172,9389
2023-10-24,Tuesday,snacks,14172,4604
2023-10-24,Tuesday,dinner,14172,10257
2023-10-25,Wednesday,breakfast,14172,6646
2023-10-25,Wednesday,lunch,14172,10754
2023-10-25,Wednesday,snacks,14172,4845
2023-10-25,Wednesday,dinner,14172,10364
2023-10-26,Thursday,breakfast,14172,8557
2023-10-26,Thursday,lunch,14172,11656
2023-10-26,Thursday,snacks,14172,5822
2023-10-26,Thursday,dinner,14172,11120
2023-10-27,Friday,breakfast,14172,7555
2023-10-27,Friday,lunch,14172,11992
2023-10-27,Friday,snacks,14172,4302
2023-10-27,Friday,dinner,14172,8713
2023-10-28,Saturday,breakfast,14172,6074
2023-10-28,Saturday,lunch,14172,6074
2023-10-28,Saturday,snacks,14172,2552
2023-10-28,Saturday,dinner,14172,7273
2023-10-29,Sunday,breakfast,14172,5745
2023-10-29,Sunday,lunch,14172,6666
2023-10-29,Sunday,snacks,14172,2833
2023-10-29,Sunday,dinner,14172,7361
2023-10-30,Monday,breakfast,14172,7560
2023-10-30,Monday,lunch,14172,10393
2023-10-30,Monday,snacks,14172,6861
2023-10-30,Monday,dinner,14172,8831
2023-10-31,Tuesday,breakfast,14172,7283
2023-10-31,Tuesday,lunch,14172,11296
2023-10-31,Tuesday,snacks,14172,6313
2023-10-31,Tuesday,dinner,14172,9059
2023-11-01,Wednesday,breakfast,14172,9138
2023-11-01,Wednesday,lunch,14172,11246
2023-11-01,Wednesday,snacks,14172,4645
2023-11-01,Wednesday,dinner,14172,10186
2023-11-02,Thursday,breakfast,14172,6631
2023-11-02,Thursday,lunch,14172,11383
2023-11-02,Thursday,snacks,14172,5291
2023-11-02,Thursday,dinner,14172,11150
2023-11-03,Friday,breakfast,14172,6462
2023-11-03,Friday,lunch,14172,9709
2023-11-03,Friday,snacks,14172,6106
2023-11-03,Friday,dinner,14172,9377
2023-11-04,Saturday,breakfast,14172,6030
2023-11-04,Saturday,lunch,14172,7090
2023-11-04,Saturday,snacks,14172,2909
2023-11-04,Saturday,dinner,14172,7226
2023-11-05,Sunday,breakfast,14172,3739
2023-11-05,Sunday,lunch,14172,6769
2023-11-05,Sunday,snacks,14172,3188
2023-11-05,Sunday,dinner,14172,6806
2023-11-06,Monday,breakfast,14172,8928
2023-11-06,Monday,lunch,14172,11672
2023-11-06,Monday,snacks,14172,5565
2023-11-06,Monday,dinner,14172,10188
2023-11-07,Tuesday,breakfast,14172,8138
2023-11-07,Tuesday,lunch,14172,10302
2023-11-07,Tuesday,snacks,14172,7032
2023-11-07,Tuesday,dinner,14172,11235
2023-11-08,Wednesday,breakfast,14172,8149
2023-11-08,Wednesday,lunch,14172,11339
2023-11-08,Wednesday,snacks,14172,5499
2023-11-08,Wednesday,dinner,14172,10621
2023-11-09,Thursday,breakfast,14172,9169
2023-11-09,Thursday,lunch,14172,11259
2023-11-09,Thursday,snacks,14172,4555
2023-11-09,Thursday,dinner,14172,11265
2023-11-10,Friday,breakfast,14172,7238
2023-11-10,Friday,lunch,14172,10827
2023-11-10,Friday,snacks,14172,4619
2023-11-10,Friday,dinner,14172,11181
2023-11-11,Saturday,breakfast,14172,5255
2023-11-11,Saturday,lunch,14172,7316
2023-11-11,Saturday,snacks,14172,3332
2023-11-11,Saturday,dinner,14172,6987
2023-11-12,Sunday,breakfast,14172,5250
2023-11-12,Sunday,lunch,14172,6716
2023-11-12,Sunday,snacks,14172,4842
2023-11-12,Sunday,dinner,14172,5165
2023-11-13,Monday,breakfast,14172,9094
2023-11-13,Monday,lunch,14172,10204
2023-11-13,Monday,snacks,14172,4797
2023-11-13,Monday,dinner,14172,11167
2023-11-14,Tuesday,breakfast,14172,6820
2023-11-14,Tuesday,lunch,14172,11850
2023-11-14,Tuesday,snacks,14172,5907
2023-11-14,Tuesday,dinner,14172,9764
2023-11-15,Wednesday,breakfast,14172,9057
2023-11-15,Wednesday,lunch,14172,9818
2023-11-15,Wednesday,snacks,14172,6861
2023-11-15,Wednesday,dinner,14172,11200
2023-11-16,Thursday,breakfast,14172,7802
2023-11-16,Thursday,lunch,14172,9774
2023-11-16,Thursday,snacks,14172,4948
2023-11-16,Thursday,dinner,14172,10314
2023-11-17,Friday,breakfast,14172,8876
2023-11-17,Friday,lunch,14172,11220
2023-11-17,Friday,snacks,14172,5116
2023-11-17,Friday,dinner,14172,11089
2023-11-18,Saturday,breakfast,14172,6243
2023-11-18,Saturday,lunch,14172,5594
2023-11-18,Saturday,snacks,14172,2731
2023-11-18,Saturday,dinner,14172,7080
2023-11-19,Sunday,breakfast,14172,4219
2023-11-19,Sunday,lunch,14172,6057
2023-11-19,Sunday,snacks,14172,4790
2023-11-19,Sunday,dinner,14172,5412
2023-11-20,Monday,breakfast,14172,6702
2023-11-20,Monday,lunch,14172,11688
2023-11-20,Monday,snacks,14172,5880
2023-11-20,Monday,dinner,14172,10921
2023-11-21,Tuesday,breakfast,14172,8090
2023-11-21,Tuesday,lunch,14172,10912
2023-11-21,Tuesday,snacks,14172,5994
2023-11-21,Tuesday,dinner,14172,9474
2023-11-22,Wednesday,breakfast,14172,8337
2023-11-22,Wednesday,lunch,14172,9507
2023-11-22,Wednesday,snacks,14172,6658
2023-11-22,Wednesday,dinner,14172,9017
2023-11-23,Thursday,breakfast,14172,8591
2023-11-23,Thursday,lunch,14172,11249
2023-11-23,Thursday,snacks,14172,6869
2023-11-23,Thursday,dinner,14172,10128
2023-11-24,Friday,breakfast,14172,8576
2023-11-24,Friday,lunch,14172,11890
2023-11-24,Friday,snacks,14172,6883
2023-11-24,Friday,dinner,14172,9756
2023-11-25,Saturday,breakfast,14172,4197
2023-11-25,Saturday,lunch,14172,6637
2023-11-25,Saturday,snacks,14172,2273
2023-11-25,Saturday,dinner,14172,7840
2023-11-26,Sunday,breakfast,14172,5358
2023-11-26,Sunday,lunch,14172,7516
