date,day,meal_type,expected_students,actual_attendance
2028-04-18,Tuesday,lunch,8732,7697
2028-04-18,Tuesday,snacks,5798,5271
2028-04-18,Tuesday,dinner,9736,8730
2028-04-19,Wednesday,breakfast,8055,7558
2028-04-19,Wednesday,lunch,9071,8143
2028-04-19,Wednesday,snacks,6072,5363
2028-04-19,Wednesday,dinner,10152,9616
2028-04-20,Thursday,breakfast,7842,7407
2028-04-20,Thursday,lunch,8821,8135
2028-04-20,Thursday,snacks,6040,5668
2028-04-20,Thursday,dinner,9528,8530
2028-04-21,Friday,breakfast,7615,7220
2028-04-21,Friday,lunch,9131,8371
2028-04-21,Friday,snacks,6243,5988
2028-04-21,Friday,dinner,9666,8795
2028-04-22,Saturday,breakfast,4366,4206
2028-04-22,Saturday,lunch,4885,4631
2028-04-22,Saturday,snacks,3311,3149
2028-04-22,Saturday,dinner,5598,5150
2028-04-23,Sunday,breakfast,4380,4210
2028-04-23,Sunday,lunch,4700,4414
2028-04-23,Sunday,snacks,3222,2921
2028-04-23,Sunday,dinner,5242,5045
2028-04-24,Monday,breakfast,8170,7814
2028-04-24,Monday,lunch,9523,8986
2028-04-24,Monday,snacks,5645,5019
2028-04-24,Monday,dinner,10148,9248
2028-04-25,Tuesday,breakfast,7780,7179
2028-04-25,Tuesday,lunch,8969,7929
2028-04-25,Tuesday,snacks,6137,5617
2028-04-25,Tuesday,dinner,8768,8382
2028-04-26,Wednesday,breakfast,7519,7228
2028-04-26,Wednesday,lunch,9140,8188
2028-04-26,Wednesday,snacks,5783,5156
2028-04-26,Wednesday,dinner,9304,8577
2028-04-27,Thursday,breakfast,7486,6603
2028-04-27,Thursday,lunch,9303,8666
2028-04-27,Thursday,snacks,5661,5248
2028-04-27,Thursday,dinner,10157,9690
2028-04-28,Friday,breakfast,7938,7006
2028-04-28,Friday,lunch,8491,8187
2028-04-28,Friday,snacks,5676,5068
2028-04-28,Friday,dinner,10148,9799
2028-04-29,Saturday,breakfast,4212,3875
2028-04-29,Saturday,lunch,4698,4520
2028-04-29,Saturday,snacks,3087,2909
2028-04-29,Saturday,dinner,5056,4449
2028-04-30,Sunday,breakfast,4571,4200
2028-04-30,Sunday,lunch,4677,4370
2028-04-30,Sunday,snacks,3188,2926
2028-04-30,Sunday,dinner,5122,4806
2028-05-01,Monday,breakfast,7416,6741
2028-05-01,Monday,lunch,9630,8679
2028-05-01,Monday,snacks,5929,5555
2028-05-01,Monday,dinner,9946,8809
2028-05-02,Tuesday,breakfast,7990,7100
2028-05-02,Tuesday,lunch,9120,8189
2028-05-02,Tuesday,snacks,5618,4976
2028-05-02,Tuesday,dinner,10220,9031
2028-05-03,Wednesday,breakfast,7551,7039
2028-05-03,Wednesday,lunch,8516,8051
2028-05-03,Wednesday,snacks,5573,5179
2028-05-03,Wednesday,dinner,9739,9208
2028-05-04,Thursday,breakfast,8065,7371
2028-05-04,Thursday,lunch,8676,8118
2028-05-04,Thursday,snacks,6256,5936
2028-05-04,Thursday,dinner,8838,7825
2028-05-05,Friday,breakfast,7644,6762
2028-05-05,Friday,lunch,9474,8549
2028-05-05,Friday,snacks,5976,5537
2028-05-05,Friday,dinner,8922,8411
2028-05-06,Saturday,breakfast,4617,4103
2028-05-06,Saturday,lunch,5116,4772
2028-05-06,Saturday,snacks,3426,3094
2028-05-06,Saturday,dinner,5249,4670
2028-05-07,Sunday,breakfast,4400,4171
2028-05-07,Sunday,lunch,4671,4345
2028-05-07,Sunday,snacks,3247,3058
2028-05-07,Sunday,dinner,5195,4736
2028-05-08,Monday,breakfast,8129,7605
2028-05-08,Monday,lunch,9120,8402
2028-05-08,Monday,snacks,5768,5118
2028-05-08,Monday,dinner,9104,8422
2028-05-09,Tuesday,breakfast,8563,8305
2028-05-09,Tuesday,lunch,9368,8329
2028-05-09,Tuesday,snacks,5928,5494
2028-05-09,Tuesday,dinner,9659,8636
2028-05-10,Wednesday,breakfast,8385,7978
2028-05-10,Wednesday,lunch,9483,8919
2028-05-10,Wednesday,snacks,6009,5514
2028-05-10,Wednesday,dinner,9058,8732
2028-05-11,Thursday,breakfast,8124,7173
2028-05-11,Thursday,lunch,9481,8776
2028-05-11,Thursday,snacks,6376,6134
2028-05-11,Thursday,dinner,10244,9290
2028-05-12,Friday,breakfast,8333,7545
2028-05-12,Friday,lunch,8410,7953
2028-05-12,Friday,snacks,6242,5529
2028-05-12,Friday,dinner,9462,8609
2028-05-13,Saturday,breakfast,4451,4046
2028-05-13,Saturday,lunch,5205,4692
2028-05-13,Saturday,snacks,3105,2744
2028-05-13,Saturday,dinner,4922,4671
2028-05-14,Sunday,breakfast,4284,4069
2028-05-14,Sunday,lunch,4775,4473
2028-05-14,Sunday,snacks,3373,3039
2028-05-14,Sunday,dinner,5029,4498
2028-05-15,Monday,breakfast,8240,7489
2028-05-15,Monday,lunch,8837,8055
2028-05-15,Monday,snacks,6403,5881
2028-05-15,Monday,dinner,8880,8416
2028-05-16,Tuesday,breakfast,7506,6632
2028-05-16,Tuesday,lunch,8827,7987
2028-05-16,Tuesday,snacks,6115,5834
2028-05-16,Tuesday,dinner,8970,8107
2028-05-17,Wednesday,breakfast,7599,6837
2028-05-17,Wednesday,lunch,9323,8784
2028-05-17,Wednesday,snacks,6390,6165
2028-05-17,Wednesday,dinner,8974,8268
2028-05-18,Thursday,breakfast,7873,7512
2028-05-18,Thursday,lunch,8723,7725
2028-05-18,Thursday,snacks,5908,5214
2028-05-18,Thursday,dinner,8762,7937
2028-05-19,Friday,breakfast,8440,7688
2028-05-19,Friday,lunch,8369,7496
2028-05-19,Friday,snacks,5783,5491
2028-05-19,Friday,dinner,9917,9323
2028-05-20,Saturday,breakfast,4599,4288
2028-05-20,Saturday,lunch,4827,4641
2028-05-20,Saturday,snacks,3538,3142
2028-05-20,Saturday,dinner,5625,5305
2028-05-21,Sunday,breakfast,4331,4200
2028-05-21,Sunday,lunch,4806,4552
2028-05-21,Sunday,snacks,3556,3311
2028-05-21,Sunday,dinner,4951,4489
2028-05-22,Monday,breakfast,7680,7277
2028-05-22,Monday,lunch,9056,8170
2028-05-22,Monday,snacks,6245,5587
2028-05-22,Monday,dinner,8802,8139
2028-05-23,Tuesday,breakfast,8072,7300
2028-05-23,Tuesday,lunch,8867,8600
2028-05-23,Tuesday,snacks,5554,5039
2028-05-23,Tuesday,dinner,9134,8161
2028-05-24,Wednesday,breakfast,7743,7260
2028-05-24,Wednesday,lunch,8758,7763
2028-05-24,Wednesday,snacks,6439,5929
2028-05-24,Wednesday,dinner,9111,8568
2028-05-25,Thursday,breakfast,8351,7953
2028-05-25,Thursday,lunch,9307,8627
2028-05-25,Thursday,snacks,5760,5366
2028-05-25,Thursday,dinner,9996,9278
2028-05-26,Friday,breakfast,7578,6788
2028-05-26,Friday,lunch,9148,8396
2028-05-26,Friday,snacks,5944,5372
2028-05-26,Friday,dinner,10171,9047
2028-05-27,Saturday,breakfast,4714,4344
2028-05-27,Saturday,lunch,4570,4170
2028-05-27,Saturday,snacks,3326,2983
2028-05-27,Saturday,dinner,5267,4686
2028-05-28,Sunday,breakfast,4416,4206
2028-05-28,Sunday,lunch,4909,4640
2028-05-28,Sunday,snacks,3263,3073
2028-05-28,Sunday,dinner,5569,5164
2028-05-29,Monday,breakfast,8352,7405
2028-05-29,Monday,lunch,9635,8508
2028-05-29,Monday,snacks,5652,5013
2028-05-29,Monday,dinner,9029,8286
2028-05-30,Tuesday,breakfast,8315,7841
2028-05-30,Tuesday,lunch,9152,8135
2028-05-30,Tuesday,snacks,5593,5387
2028-05-30,Tuesday,dinner,8748,8477
2028-05-31,Wednesday,breakfast,7451,6703
2028-05-31,Wednesday,lunch,9112,8126
2028-05-31,Wednesday,snacks,5996,5442
2028-05-31,Wednesday,dinner,8886,7984
2028-06-01,Thursday,breakfast,7937,7199
2028-06-01,Thursday,lunch,8654,7878
2028-06-01,Thursday,snacks,6412,6190
2028-06-01,Thursday,dinner,9905,9546
2028-06-02,Friday,breakfast,8318,7926
2028-06-02,Friday,lunch,8475,8095
2028-06-02,Friday,snacks,6377,5881
2028-06-02,Friday,dinner,10206,9169
2028-06-03,Saturday,breakfast,4297,3948
2028-06-03,Saturday,lunch,5306,4877
2028-06-03,Saturday,snacks,3344,3241
2028-06-03,Saturday,dinner,4856,4299
2028-06-04,Sunday,breakfast,4180,3810
2028-06-04,Sunday,lunch,4909,4560
2028-06-04,Sunday,snacks,3523,3164
2028-06-04,Sunday,dinner,5452,5214
2028-06-05,Monday,breakfast,7687,7132
2028-06-05,Monday,lunch,8601,7597
2028-06-05,Monday,snacks,5630,4955
2028-06-05,Monday,dinner,9821,8857
2028-06-06,Tuesday,breakfast,7485,7128
2028-06-06,Tuesday,lunch,9664,8847
2028-06-06,Tuesday,snacks,5847,5377
2028-06-06,Tuesday,dinner,9433,8554
2028-06-07,Wednesday,breakfast,8552,7730
2028-06-07,Wednesday,lunch,9563,8558
2028-06-07,Wednesday,snacks,6299,5715
2028-06-07,Wednesday,dinner,9837,8732
2028-06-08,Thursday,breakfast,8624,7865
2028-06-08,Thursday,lunch,8644,8152
2028-06-08,Thursday,snacks,6102,5845
2028-06-08,Thursday,dinner,9030,8582
2028-06-09,Friday,breakfast,8580,7583
2028-06-09,Friday,lunch,8541,8025
2028-06-09,Friday,snacks,5954,5391
2028-06-09,Friday,dinner,9668,9050
2028-06-10,Saturday,breakfast,4432,4239
2028-06-10,Saturday,lunch,4849,4511
2028-06-10,Saturday,snacks,3251,2995
2028-06-10,Saturday,dinner,5379,5208
2028-06-11,Sunday,breakfast,4245,3857
2028-06-11,Sunday,lunch,5148,4948
2028-06-11,Sunday,snacks,3485,3086
2028-06-11,Sunday,dinner,5629,5173
2028-06-12,Monday,breakfast,7546,6733
2028-06-12,Monday,lunch,8876,7938
2028-06-12,Monday,snacks,5687,5045
2028-06-12,Monday,dinner,9212,8903
2028-06-13,Tuesday,breakfast,7723,7437
2028-06-13,Tuesday,lunch,8884,8189
2028-06-13,Tuesday,snacks,6108,5501
2028-06-13,Tuesday,dinner,9282,8598
2028-06-14,Wednesday,breakfast,7500,6880
2028-06-14,Wednesday,lunch,9414,8578
2028-06-14,Wednesday,snacks,6173,5868
2028-06-14,Wednesday,dinner,8857,8355
2028-06-15,Thursday,breakfast,7533,7020
2028-06-15,Thursday,lunch,9467,8633
2028-06-15,Thursday,snacks,5699,5160
2028-06-15,Thursday,dinner,8998,8682
2028-06-16,Friday,breakfast,7861,7596
2028-06-16,Friday,lunch,9429,8502
2028-06-16,Friday,snacks,5618,5161
2028-06-16,Friday,dinner,9466,8679
2028-06-17,Saturday,breakfast,4661,4375
2028-06-17,Saturday,lunch,5344,5174
2028-06-17,Saturday,snacks,3198,2924
2028-06-17,Saturday,dinner,4868,4681
2028-06-18,Sunday,breakfast,4141,3871
2028-06-18,Sunday,lunch,4848,4476
2028-06-18,Sunday,snacks,3330,2957
2028-06-18,Sunday,dinner,5355,5003
2028-06-19,Monday,breakfast,8537,7613
2028-06-19,Monday,lunch,8937,8196
2028-06-19,Monday,snacks,5830,5259
2028-06-19,Monday,dinner,8763,8417
2028-06-20,Tuesday,breakfast,7445,6633
2028-06-20,Tuesday,lunch,9608,8788
2028-06-20,Tuesday,snacks,6041,5355
2028-06-20,Tuesday,dinner,9026,8607
2028-06-21,Wednesday,breakfast,7886,7011
2028-06-21,Wednesday,lunch,8849,7855
2028-06-21,Wednesday,snacks,5883,5183
2028-06-21,Wednesday,dinner,9023,8158
2028-06-22,Thursday,breakfast,7361,6772
2028-06-22,Thursday,lunch,9198,8525
2028-06-22,Thursday,snacks,5994,5372
2028-06-22,Thursday,dinner,9080,8660
2028-06-23,Friday,breakfast,7869,7347
2028-06-23,Friday,lunch,9404,8499
2028-06-23,Friday,snacks,5812,5464
2028-06-23,Friday,dinner,9732,8805
2028-06-24,Saturday,breakfast,4407,3899
2028-06-24,Saturday,lunch,4796,4527
2028-06-24,Saturday,snacks,3129,2907
2028-06-24,Saturday,dinner,4986,4436
2028-06-25,Sunday,breakfast,4175,3777
2028-06-25,Sunday,lunch,5292,4674
2028-06-25,Sunday,snacks,3223,2996
2028-06-25,Sunday,dinner,4949,4715
2028-06-26,Monday,breakfast,8063,7558
2028-06-26,Monday,lunch,9052,8320
2028-06-26,Monday,snacks,5740,5112
2028-06-26,Monday,dinner,9039,7990
2028-06-27,Tuesday,breakfast,8420,7475
2028-06-27,Tuesday,lunch,8740,8322
2028-06-27,Tuesday,snacks,6238,5569
2028-06-27,Tuesday,dinner,8795,8104
2028-06-28,Wednesday,breakfast,7540,6939
2028-06-28,Wednesday,lunch,8872,7947
2028-06-28,Wednesday,snacks,6143,5457
2028-06-28,Wednesday,dinner,8816,8051
2028-06-29,Thursday,breakfast,8283,7522
2028-06-29,Thursday,lunch,8810,8462
2028-06-29,Thursday,snacks,6214,5623
2028-06-29,Thursday,dinner,9885,9161
2028-06-30,Friday,breakfast,8207,7649
2028-06-30,Friday,lunch,9645,8793
2028-06-30,Friday,snacks,6211,5769
2028-06-30,Friday,dinner,10197,9093
2028-07-01,Saturday,breakfast,4415,4051
2028-07-01,Saturday,lunch,4720,4205
2028-07-01,Saturday,snacks,3075,2862
2028-07-01,Saturday,dinner,5149,4782
2028-07-02,Sunday,breakfast,4622,4131
2028-07-02,Sunday,lunch,5281,4665
2028-07-02,Sunday,snacks,3289,2943
2028-07-02,Sunday,dinner,4829,4443
2028-07-03,Monday,breakfast,7619,6901
2028-07-03,Monday,lunch,8461,8040
2028-07-03,Monday,snacks,6239,5526
2028-07-03,Monday,dinner,9580,8935
2028-07-04,Tuesday,breakfast,7913,7030
2028-07-04,Tuesday,lunch,9009,8077
2028-07-04,Tuesday,snacks,5850,5602
2028-07-04,Tuesday,dinner,9373,8635
2028-07-05,Wednesday,breakfast,8564,7777
2028-07-05,Wednesday,lunch,8614,8237
2028-07-05,Wednesday,snacks,6036,5716
2028-07-05,Wednesday,dinner,9574,9099
2028-07-06,Thursday,breakfast,8493,7671
2028-07-06,Thursday,lunch,8517,7524
2028-07-06,Thursday,snacks,6125,5552
2028-07-06,Thursday,dinner,10055,9367
2028-07-07,Friday,breakfast,8537,7698
2028-07-07,Friday,lunch,8967,8436
2028-07-07,Friday,snacks,6311,5986
2028-07-07,Friday,dinner,10115,9154
2028-07-08,Saturday,breakfast,4444,4023
2028-07-08,Saturday,lunch,4629,4345
2028-07-08,Saturday,snacks,3270,3153
2028-07-08,Saturday,dinner,4872,4299
2028-07-09,Sunday,breakfast,4084,3870
2028-07-09,Sunday,lunch,5124,4541
2028-07-09,Sunday,snacks,3411,3082
2028-07-09,Sunday,dinner,4945,4437
2028-07-10,Monday,breakfast,7971,7120
2028-07-10,Monday,lunch,9397,8750
2028-07-10,Monday,snacks,5640,5040
2028-07-10,Monday,dinner,9083,8136
2028-07-11,Tuesday,breakfast,7856,7076
2028-07-11,Tuesday,lunch,8448,7803
2028-07-11,Tuesday,snacks,5538,5137
2028-07-11,Tuesday,dinner,9983,9560
2028-07-12,Wednesday,breakfast,8452,7469
2028-07-12,Wednesday,lunch,9491,8928
2028-07-12,Wednesday,snacks,6474,6151
2028-07-12,Wednesday,dinner,9598,8493
2028-07-13,Thursday,breakfast,7928,7518
2028-07-13,Thursday,lunch,9161,8487
2028-07-13,Thursday,snacks,5760,5178
2028-07-13,Thursday,dinner,9962,9518
2028-07-14,Friday,breakfast,8077,7806
2028-07-14,Friday,lunch,9577,8618
2028-07-14,Friday,snacks,6460,5701
2028-07-14,Friday,dinner,8819,7886
2028-07-15,Saturday,breakfast,4449,4218
2028-07-15,Saturday,lunch,4751,4584
2028-07-15,Saturday,snacks,3169,2823
2028-07-15,Saturday,dinner,4864,4685
2028-07-16,Sunday,breakfast,4133,3874
2028-07-16,Sunday,lunch,5129,4963
2028-07-16,Sunday,snacks,3451,3087
2028-07-16,Sunday,dinner,5226,4725
2028-07-17,Monday,breakfast,8577,7581
2028-07-17,Monday,lunch,9567,9019
2028-07-17,Monday,snacks,6040,5802
2028-07-17,Monday,dinner,8905,8506
2028-07-18,Tuesday,breakfast,8004,7644
2028-07-18,Tuesday,lunch,8418,8141
2028-07-18,Tuesday,snacks,5543,5347
2028-07-18,Tuesday,dinner,8931,7980
2028-07-19,Wednesday,breakfast,8008,7063
2028-07-19,Wednesday,lunch,9634,8750
2028-07-19,Wednesday,snacks,5531,5092
2028-07-19,Wednesday,dinner,10051,9421
2028-07-20,Thursday,breakfast,8547,7546
2028-07-20,Thursday,lunch,8686,7983
2028-07-20,Thursday,snacks,6170,5824
2028-07-20,Thursday,dinner,9320,9033
2028-07-21,Friday,breakfast,8012,7397
2028-07-21,Friday,lunch,8674,7833
2028-07-21,Friday,snacks,5784,5372
2028-07-21,Friday,dinner,9709,9262
2028-07-22,Saturday,breakfast,4429,4136
2028-07-22,Saturday,lunch,4888,4348
2028-07-22,Saturday,snacks,3186,3022
2028-07-22,Saturday,dinner,5451,5201
2028-07-23,Sunday,breakfast,4530,3989
2028-07-23,Sunday,lunch,4979,4473
2028-07-23,Sunday,snacks,3107,2837
2028-07-23,Sunday,dinner,5123,4840
2028-07-24,Monday,breakfast,8411,7695
2028-07-24,Monday,lunch,9334,8782
2028-07-24,Monday,snacks,6399,5832
2028-07-24,Monday,dinner,10103,9373
2028-07-25,Tuesday,breakfast,8203,7876
2028-07-25,Tuesday,lunch,8731,8136
2028-07-25,Tuesday,snacks,6056,5791
2028-07-25,Tuesday,dinner,9157,8776
2028-07-26,Wednesday,breakfast,7489,6632
2028-07-26,Wednesday,lunch,9296,8321
2028-07-26,Wednesday,snacks,5680,5057
2028-07-26,Wednesday,dinner,8946,7968
2028-07-27,Thursday,breakfast,7392,6931
2028-07-27,Thursday,lunch,9291,8785
2028-07-27,Thursday,snacks,6304,6030
2028-07-27,Thursday,dinner,9108,8696
2028-07-28,Friday,breakfast,8301,7324
2028-07-28,Friday,lunch,8355,7619
2028-07-28,Friday,snacks,5765,5232
2028-07-28,Friday,dinner,9898,8844
2028-07-29,Saturday,breakfast,4531,4352
2028-07-29,Saturday,lunch,4832,4570
2028-07-29,Saturday,snacks,3218,3016
2028-07-29,Saturday,dinner,5205,4968
2028-07-30,Sunday,breakfast,4198,3906
2028-07-30,Sunday,lunch,5138,4795
2028-07-30,Sunday,snacks,3244,2985
2028-07-30,Sunday,dinner,4994,4820
2028-07-31,Monday,breakfast,8064,7386
2028-07-31,Monday,lunch,8604,7847
2028-07-31,Monday,snacks,6303,5728
2028-07-31,Monday,dinner,9850,9185
2028-08-01,Tuesday,breakfast,7768,6971
2028-08-01,Tuesday,lunch,9553,9238
2028-08-01,Tuesday,snacks,5871,5346
2028-08-01,Tuesday,dinner,9120,8241
2028-08-02,Wednesday,breakfast,7869,7393
2028-08-02,Wednesday,lunch,8820,8252
2028-08-02,Wednesday,snacks,6034,5681
2028-08-02,Wednesday,dinner,8981,8703
2028-08-03,Thursday,breakfast,8129,7476
2028-08-03,Thursday,lunch,8803,8495
2028-08-03,Thursday,snacks,5837,5539
2028-08-03,Thursday,dinner,9297,8994
2028-08-04,Friday,breakfast,7480,6871
2028-08-04,Friday,lunch,8501,7843
2028-08-04,Friday,snacks,6408,5817
2028-08-04,Friday,dinner,8954,8603
2028-08-05,Saturday,breakfast,4062,3915
2028-08-05,Saturday,lunch,4662,4511
2028-08-05,Saturday,snacks,3106,2832
2028-08-05,Saturday,dinner,5612,5371
2028-08-06,Sunday,breakfast,4279,4018
2028-08-06,Sunday,lunch,4605,4161
2028-08-06,Sunday,snacks,3414,3069
2028-08-06,Sunday,dinner,4844,4378
2028-08-07,Monday,breakfast,8013,7520
2028-08-07,Monday,lunch,9196,8495
2028-08-07,Monday,snacks,5704,5174
2028-08-07,Monday,dinner,10168,9083
2028-08-08,Tuesday,breakfast,7879,7353
2028-08-08,Tuesday,lunch,8954,8183
2028-08-08,Tuesday,snacks,5784,5412
2028-08-08,Tuesday,dinner,9207,8734
2028-08-09,Wednesday,breakfast,8125,7207
2028-08-09,Wednesday,lunch,8659,8250
2028-08-09,Wednesday,snacks,6101,5485
2028-08-09,Wednesday,dinner,9967,9273
2028-08-10,Thursday,breakfast,8322,7725
2028-08-10,Thursday,lunch,8343,7643
2028-08-10,Thursday,snacks,6072,5601
2028-08-10,Thursday,dinner,9279,8851
2028-08-11,Friday,breakfast,7932,7449
2028-08-11,Friday,lunch,9158,8702
2028-08-11,Friday,snacks,5867,5419
2028-08-11,Friday,dinner,9258,8476
2028-08-12,Saturday,breakfast,4274,3810
2028-08-12,Saturday,lunch,4559,4376
2028-08-12,Saturday,snacks,3181,2950
2028-08-12,Saturday,dinner,5566,4960
2028-08-13,Sunday,breakfast,4586,4250
2028-08-13,Sunday,lunch,4849,4384
2028-08-13,Sunday,snacks,3557,3252
2028-08-13,Sunday,dinner,4960,4696
2028-08-14,Monday,breakfast,8306,7584
2028-08-14,Monday,lunch,9556,8794
2028-08-14,Monday,snacks,5975,5422
2028-08-14,Monday,dinner,8986,8528
2028-08-15,Tuesday,breakfast,8609,7849
2028-08-15,Tuesday,lunch,9607,8550
2028-08-15,Tuesday,snacks,5532,5011
2028-08-15,Tuesday,dinner,10160,9807
2028-08-16,Wednesday,breakfast,8435,7501
2028-08-16,Wednesday,lunch,9074,8015
2028-08-16,Wednesday,snacks,5773,5578
2028-08-16,Wednesday,dinner,9822,9285
2028-08-17,Thursday,breakfast,7746,7324
2028-08-17,Thursday,lunch,9453,8787
2028-08-17,Thursday,snacks,5926,5362
2028-08-17,Thursday,dinner,9266,8754
2028-08-18,Friday,breakfast,7591,7271
2028-08-18,Friday,lunch,9100,8652
2028-08-18,Friday,snacks,6304,5757
2028-08-18,Friday,dinner,10068,9075
2028-08-19,Saturday,breakfast,4258,4006
2028-08-19,Saturday,lunch,4916,4614
2028-08-19,Saturday,snacks,3050,2901
2028-08-19,Saturday,dinner,4813,4528
2028-08-20,Sunday,breakfast,4335,3899
2028-08-20,Sunday,lunch,5092,4679
2028-08-20,Sunday,snacks,3212,3008
2028-08-20,Sunday,dinner,5568,5222
2028-08-21,Monday,breakfast,8055,7356
2028-08-21,Monday,lunch,9289,8270
2028-08-21,Monday,snacks,5901,5199
2028-08-21,Monday,dinner,10154,9777
2028-08-22,Tuesday,breakfast,8215,7365
2028-08-22,Tuesday,lunch,9569,9197
2028-08-22,Tuesday,snacks,5769,5507
2028-08-22,Tuesday,dinner,10205,9457
2028-08-23,Wednesday,breakfast,7921,7113
2028-08-23,Wednesday,lunch,8733,8439
2028-08-23,Wednesday,snacks,5582,5276
2028-08-23,Wednesday,dinner,9946,8831
2028-08-24,Thursday,breakfast,8111,7839
2028-08-24,Thursday,lunch,8482,7711
2028-08-24,Thursday,snacks,5742,5196
2028-08-24,Thursday,dinner,10082,9303
2028-08-25,Friday,breakfast,8390,8129
2028-08-25,Friday,lunch,8368,7866
2028-08-25,Friday,snacks,6382,6160
2028-08-25,Friday,dinner,10064,8983
2028-08-26,Saturday,breakfast,4084,3838
2028-08-26,Saturday,lunch,5330,4895
2028-08-26,Saturday,snacks,3225,2899
2028-08-26,Saturday,dinner,5430,5138
2028-08-27,Sunday,breakfast,4198,3804
2028-08-27,Sunday,lunch,4819,4460
2028-08-27,Sunday,snacks,3099,2787
2028-08-27,Sunday,dinner,5061,4763
2028-08-28,Monday,breakfast,7523,7243
2028-08-28,Monday,lunch,9190,8213
2028-08-28,Monday,snacks,6299,5846
2028-08-28,Monday,dinner,9180,8746
2028-08-29,Tuesday,breakfast,8462,7578
2028-08-29,Tuesday,lunch,9044,8578
2028-08-29,Tuesday,snacks,6356,5613
2028-08-29,Tuesday,dinner,8826,7912
2028-08-30,Wednesday,breakfast,7498,7258
2028-08-30,Wednesday,lunch,8937,7920
2028-08-30,Wednesday,snacks,6361,5841
2028-08-30,Wednesday,dinner,9460,9015
2028-08-31,Thursday,breakfast,7894,7613
2028-08-31,Thursday,lunch,9016,8023
2028-08-31,Thursday,snacks,6379,5847
2028-08-31,Thursday,dinner,9651,8606
2028-09-01,Friday,breakfast,8057,7180
2028-09-01,Friday,lunch,8687,7765
2028-09-01,Friday,snacks,6257,5851
2028-09-01,Friday,dinner,9288,8621
2028-09-02,Saturday,breakfast,4104,3846
2028-09-02,Saturday,lunch,4826,4377
2028-09-02,Saturday,snacks,3135,2766
2028-09-02,Saturday,dinner,5609,5303
2028-09-03,Sunday,breakfast,4495,4242
2028-09-03,Sunday,lunch,5294,4816
2028-09-03,Sunday,snacks,3416,3227
2028-09-03,Sunday,dinner,5472,5073
2028-09-04,Monday,breakfast,8215,7555
2028-09-04,Monday,lunch,8760,7888
2028-09-04,Monday,snacks,5625,5353
2028-09-04,Monday,dinner,9656,8805
2028-09-05,Tuesday,breakfast,8086,7716
2028-09-05,Tuesday,lunch,9418,8707
2028-09-05,Tuesday,snacks,5740,5321
2028-09-05,Tuesday,dinner,9092,8357
2028-09-06,Wednesday,breakfast,7511,7158
2028-09-06,Wednesday,lunch,9342,8707
2028-09-06,Wednesday,snacks,5850,5439
2028-09-06,Wednesday,dinner,9747,8670
2028-09-07,Thursday,breakfast,7775,6888
2028-09-07,Thursday,lunch,9691,8781
2028-09-07,Thursday,snacks,6248,6059
2028-09-07,Thursday,dinner,9281,8765
2028-09-08,Friday,breakfast,7649,6857
2028-09-08,Friday,lunch,8658,8365
2028-09-08,Friday,snacks,6248,5861
2028-09-08,Friday,dinner,9545,8435
2028-09-09,Saturday,breakfast,4147,3872
2028-09-09,Saturday,lunch,4787,4337
2028-09-09,Saturday,snacks,3343,2967
2028-09-09,Saturday,dinner,4991,4562
2028-09-10,Sunday,breakfast,4342,4035
2028-09-10,Sunday,lunch,4942,4776
2028-09-10,Sunday,snacks,3385,3224
2028-09-10,Sunday,dinner,5471,4937
2028-09-11,Monday,breakfast,7536,6647
2028-09-11,Monday,lunch,9128,8615
2028-09-11,Monday,snacks,6159,5559
2028-09-11,Monday,dinner,10058,9692
2028-09-12,Tuesday,breakfast,7829,7266
2028-09-12,Tuesday,lunch,8313,7356
2028-09-12,Tuesday,snacks,6329,6032
2028-09-12,Tuesday,dinner,9880,9292
2028-09-13,Wednesday,breakfast,7657,7057
2028-09-13,Wednesday,lunch,8559,8129
2028-09-13,Wednesday,snacks,6454,5798
2028-09-13,Wednesday,dinner,9592,8468
2028-09-14,Thursday,breakfast,8026,7110
2028-09-14,Thursday,lunch,9649,8800
2028-09-14,Thursday,snacks,6242,5747
2028-09-14,Thursday,dinner,9418,9031
